selling_price,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
4.5,120000,25.8,1498,98.6,8,HONDA,AMAZE S I-DTECH,1,0,1,0,0,0,1,1,0
12.15,47800,14.8,1591,121.3,5,HYUNDAI,CRETA 1.6 SX AUTOMATIC,1,0,0,0,0,1,0,1,0
5.02,27000,17.19,1197,81.86,8,HYUNDAI,I20 ACTIVE 1.2 S,1,0,0,0,0,1,1,1,0
3.95,78959,23.5,1498,90,11,FORD,FIESTA TITANIUM 1.5 TDCI,0,0,1,0,0,0,1,1,0
16,68000,17.68,1968,174.33,12,AUDI,A6 2.0 TDI PREMIUM PLUS,0,0,1,0,0,0,0,1,0
3.75,100000,21.64,1461,84.8,11,NISSAN,SUNNY DIESEL XL,0,0,1,0,0,0,1,1,0
4.9,58000,20.4,1197,81.8,7,MARUTI,SWIFT VXI OPTIONAL,0,0,0,0,0,1,1,1,0
9.25,80000,15.1,2179,140,8,MAHINDRA,XUV500 W8 AWD,1,0,1,0,0,0,1,0,1
5.5,40000,21.4,1197,83.1,7,MARUTI,BALENO ALPHA 1.2,1,0,0,0,0,1,1,1,0
12.8,79774,13.68,2393,147.8,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 G MT BSIV,1,0,1,0,0,0,1,0,1
8.11,27000,17.5,1373,80.46,6,MARUTI,ERTIGA VXI CNG,0,0,0,0,0,0,1,0,1
1.95,49000,16.25,1198,75,13,SKODA,FABIA 1.2 MPI ELEGANCE,0,0,0,0,0,1,1,1,0
6.95,47700,17.21,1197,103.5,8,VOLKSWAGEN,POLO 2015-2019 GT TSI,0,0,0,0,0,1,0,1,0
5.09,38000,20.89,1197,81.8,5,MARUTI,IGNIS 1.2 ZETA BSIV,1,0,0,0,0,1,1,1,0
3.85,18000,19.2,1197,5,10,HYUNDAI,I10 ASTA VTVT,0,0,0,0,0,1,1,1,0
3,120000,25.8,1498,98.6,9,HONDA,AMAZE S I-DTECH,1,0,1,0,0,0,1,1,0
9.65,53000,14.28,1798,138.03,7,TOYOTA,COROLLA ALTIS G AT,0,0,0,0,0,1,0,1,0
20.9025,153000,12,2987,224,10,MERCEDES-BENZ,GL-CLASS 350 CDI LUXURY,0,0,1,0,0,0,0,0,1
6.5,55000,20.73,1373,91.1,7,MARUTI,CIAZ ZXI PLUS,1,0,0,0,0,1,1,1,0
16,96000,10.9,2497,215,15,BMW,3 SERIES 325 CI CONVERTIBLE,1,0,0,0,0,1,0,1,0
2.4,110000,23.1,998,67.04,8,MARUTI,CELERIO VXI,1,0,0,0,0,1,1,1,0
5.75,65000,15,1598,103.5,9,SKODA,RAPID 1.6 MPI AMBITION PLUS,0,0,0,0,0,1,1,1,0
3.75,59523,18.3,1197,5,11,TOYOTA,ETIOS LIVA G,0,0,0,0,0,1,1,1,0
5.6,120000,26.21,1248,88.5,9,MARUTI,CIAZ VDI,1,0,1,0,0,0,1,1,0
7.9,58100,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
3.2,50000,26.6,998,58.16,7,MARUTI,WAGON R LXI CNG,1,0,0,0,0,0,1,1,0
6,70000,24.2,1498,98.6,8,HONDA,MOBILIO V I DTEC,0,0,1,0,0,0,1,0,1
19.5,63500,19.5,1968,141,5,SKODA,OCTAVIA 2.0 TDI AT L K,0,0,1,0,0,0,0,1,0
4.25,23113,18.9,1197,81.86,9,HYUNDAI,GRAND I10 SPORTZ PETROL BSIV,0,0,0,0,0,1,1,1,0
3.49,76300,17.92,1086,62.1,8,HYUNDAI,SANTRO XING GLS,0,0,0,0,0,1,1,1,0
3.95,42400,18.3,1197,78.9,7,TOYOTA,ETIOS LIVA G PLUS,0,0,0,0,0,1,1,1,0
11.15,47000,19.67,1582,126.2,6,HYUNDAI,CRETA 1.6 CRDI SX,0,0,1,0,0,0,1,1,0
5.5,32334,20.89,1197,81.8,6,MARUTI,IGNIS 1.2 AMT ZETA BSIV,0,0,0,0,0,1,0,1,0
1.8,67000,20.36,1197,78.9,15,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
2.2,110000,18.6,1199,76.8,7,CHEVROLET,BEAT LS,1,0,0,0,0,1,1,1,0
6.5,20000,16.47,1198,73.9,9,VOLKSWAGEN,POLO PETROL HIGHLINE 1.2L,0,0,0,0,0,1,1,1,0
2,147000,23.03,1396,69,12,TATA,INDIGO ELX BS IV,1,0,1,0,0,0,1,1,0
9.5,80000,19.87,1461,83.8,7,RENAULT,DUSTER 85PS DIESEL RXZ,1,0,1,0,0,0,1,1,0
1.85,60000,16,1368,90,14,FIAT,LINEA 1.4 EMOTION,0,0,0,0,0,1,1,1,0
2.6,113000,23.08,1461,63.12,9,RENAULT,PULSE RXL OPTIONAL,1,0,1,0,0,0,1,1,0
0.9,60000,15.8,1172,65,14,TATA,INDICA VISTA TERRA 1.2 SAFIRE,1,0,0,0,0,1,1,1,0
3.1,189690,22.1,1248,76.9,10,CHEVROLET,SAIL HATCHBACK DIESEL,1,0,1,0,0,0,1,1,0
1.78,69000,19.7,796,46.3,16,MARUTI,ALTO LXI,0,0,0,0,0,1,1,1,0
12,50000,21.9,1498,98.6,4,HONDA,BRV I-DTEC V MT,1,0,1,0,0,0,1,0,1
5.8,40000,20.85,1197,83.14,6,MARUTI,SWIFT DZIRE VXI,1,0,0,0,0,1,1,1,0
9,60000,13.2,1995,170,13,BMW,3 SERIES 320D DYNAMIC,1,0,1,0,0,0,0,1,0
4.4,110000,20.5,1598,103.5,11,SKODA,RAPID 1.6 TDI ACTIVE,0,0,1,0,0,0,1,1,0
4,40000,15.5,1198,86.7,7,HONDA,AMAZE S AT I-VTECH,1,0,0,0,0,1,0,1,0
20.9025,69403,14.24,2755,174.5,6,TOYOTA,FORTUNER 2016-2021 2.8 2WD MT BSIV,0,0,1,0,0,0,1,0,1
7.25,125000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM BSIV,1,0,1,0,0,0,1,1,0
5.5,19000,18.6,1197,81.83,7,HYUNDAI,I20 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
11.7,37000,16,2179,140,8,MAHINDRA,XUV500 W10 2WD,0,0,1,0,0,0,1,0,1
16,70000,13.68,2393,147.8,7,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT BSIV,1,0,1,0,0,0,1,0,1
5,37801,17.5,1298,85.8,11,MARUTI,SWIFT DZIRE VXI,0,0,0,0,0,1,1,1,0
5,135000,19.33,1968,138.1,11,VOLKSWAGEN,JETTA 2.0L TDI TRENDLINE,1,0,1,0,0,0,1,1,0
20.9025,73000,17.9,2143,136,7,MERCEDES-BENZ,CLA 200 D SPORT EDITION,0,0,1,0,0,0,0,1,0
3.1,52000,20.36,1197,78.9,13,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
1.6,43000,19.5,1061,5,13,MARUTI,ESTILO LXI,1,0,0,0,0,1,1,1,0
7.95,11000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA DUAL TONE,0,0,0,0,0,1,1,1,0
6.75,50000,17.01,1591,121.3,6,HYUNDAI,VERNA 1.6 SX VTVT,1,0,0,0,0,1,1,1,0
3.56,74652,18.3,1991,147.9,13,CHEVROLET,CRUZE LTZ,0,0,1,0,0,0,1,1,0
5.35,16500,22.95,1248,74,7,TATA,ZEST QUADRAJET 1.3 75PS XE,1,0,1,0,0,0,1,1,0
6,120000,20.77,1248,88.76,10,MARUTI,ERTIGA VDI,1,0,1,0,0,0,1,0,1
4.8,120000,14,2179,138.1,10,TATA,SAFARI STORME LX,1,0,1,0,0,0,1,0,1
5,15000,23.84,1199,84,4,TATA,TIAGO 1.2 REVOTRON XZ,1,0,0,0,0,1,1,1,0
2.8,110000,19.44,1198,67,8,DATSUN,GO PLUS T BSIV,1,0,0,0,0,1,1,0,1
3,42500,22.1,1248,74,9,CHEVROLET,SAIL HATCHBACK 1.3 TCDI LS ABS,1,0,1,0,0,0,1,1,0
4.25,33000,21.9,1396,88.76,10,HYUNDAI,I20 MAGNA 1.4 CRDI (DIESEL),0,0,1,0,0,0,1,1,0
20.9025,7622,18.32,2499,194.3,5,LEXUS,NX 300H,0,0,0,0,0,1,0,1,0
5.46,50000,18.6,1197,81.83,6,HYUNDAI,I20 2015-2017 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
3.9,61000,22.32,1582,126.32,11,HYUNDAI,VERNA 1.6 SX,0,0,1,0,0,0,1,1,0
6.65,1700,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,0,0,0,0,0,1,1,1,0
4.95,54500,14.3,1598,103.6,9,SKODA,RAPID 1.6 MPI AT AMBITION PLUS,0,0,0,0,0,1,0,1,0
1.1,80000,17.8,1086,63,16,HYUNDAI,SANTRO XING XK ERLX EUROIII,1,0,0,0,0,1,1,1,0
3.4,56660,18.5,1197,80,13,HYUNDAI,I20 MAGNA,1,0,0,0,0,1,1,1,0
4,40000,20.51,998,67.04,8,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
7.1,28000,25.2,1248,74,6,MARUTI,SWIFT VDI OPTIONAL,0,0,1,0,0,0,1,1,0
6.15,62000,26,1498,98.6,7,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
6.25,110000,12.8,2494,102,14,TOYOTA,INNOVA 2.5 VX 8 STR,1,0,1,0,0,0,1,0,1
6.35,16000,16.2,1199,74,5,VOLKSWAGEN,POLO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
5.5,44000,15.04,1598,103.6,10,VOLKSWAGEN,VENTO PETROL HIGHLINE,1,0,0,0,0,1,1,1,0
7.7,80634,18,1497,117.3,7,HONDA,CITY I VTEC CVT VX,0,0,0,0,0,1,0,1,0
1.75,110000,17,1497,118,15,HONDA,CITY 1.5 E MT,1,0,0,0,0,1,1,1,0
3.5,10000,22.05,796,47.3,3,MARUTI,ALTO 800 VXI,1,0,0,0,0,1,1,1,0
3.95,25000,19.81,1086,68.05,7,HYUNDAI,I10 MAGNA 1.1L,0,0,0,0,0,1,1,1,0
20.9025,40000,18.88,1995,184,9,BMW,3 SERIES 320D SPORT LINE,1,0,1,0,0,0,0,1,0
5.75,42000,22,1197,81.8,6,MARUTI,SWIFT DZIRE VXI 1.2 BS IV,0,0,0,0,0,1,1,1,0
5.39,16000,23.84,1199,84,4,TATA,TIAGO 1.2 REVOTRON XZ,1,0,0,0,0,1,1,1,0
8.95,17000,15.4,1497,117.3,4,HONDA,BRV I-VTEC S MT,0,0,0,0,0,1,1,0,1
3.9,90000,24.4,1120,71,7,HYUNDAI,XCENT 1.1 CRDI S,1,0,1,0,0,0,1,1,0
3,25000,16.2,1493,110,13,HYUNDAI,VERNA TRANSFORM VGT CRDI,1,0,1,0,0,0,1,1,0
1.35,80000,25.44,936,57.6,11,CHEVROLET,BEAT DIESEL LS,1,0,1,0,0,0,1,1,0
4.35,54202,23.1,998,67.04,6,MARUTI,CELERIO ZXI AT,0,1,0,0,0,1,0,1,0
6.25,7000,16.47,1198,74,8,VOLKSWAGEN,POLO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
6.49,74300,16.5,1499,110,9,FORD,ECOSPORT 1.5 TI VCT AT TITANIUM,0,0,0,0,0,1,0,1,0
8,25000,14.02,2179,118.3,7,MAHINDRA,XYLO H4,1,0,1,0,0,0,1,0,1
5.3,110000,25.2,1248,74,7,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
5.43,59894,16.2,1199,74,6,VOLKSWAGEN,POLO 2015-2019 1.2 MPI HIGHLINE,0,0,0,0,0,1,1,1,0
4.65,77000,25.8,1498,98.6,8,HONDA,AMAZE VX I-DTEC,0,0,1,0,0,0,1,1,0
4.5,40434,17,1197,80,12,HYUNDAI,I20 1.2 ASTA,0,0,0,0,0,1,1,1,0
4.85,100000,15,1598,103.52,8,SKODA,RAPID 1.6 MPI AMBITION WITH ALLOY WHEEL,0,0,0,0,0,1,1,1,0
1.85,70000,17,1086,5,17,HYUNDAI,SANTRO XING XO,1,0,0,0,0,1,1,1,0
5.9,13900,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,1,0,0,0,0,1,1,1,0
3,43639,12,1493,100,15,HONDA,CITY ZXI AT,0,0,0,0,0,1,0,1,0
2.6,72000,20.92,998,67.1,12,MARUTI,ALTO K10 2010-2014 VXI,0,0,0,0,0,1,1,1,0
1,200200,18.6,1199,79.4,13,CHEVROLET,BEAT LT,1,0,0,0,0,1,1,1,0
2.5,60000,20,1399,68.1,10,FORD,FIGO DIESEL CELEBRATION EDITION,1,0,1,0,0,0,1,1,0
3.99,25981,20.36,1197,78.9,10,HYUNDAI,I10 MAGNA 1.2,0,0,0,0,0,1,1,1,0
6.35,58111,20.14,1498,88,8,VOLKSWAGEN,POLO 1.5 TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
20.9025,28000,19.33,1999,177,7,JAGUAR,XF 2.0 DIESEL PURE,0,0,1,0,0,0,0,1,0
9.1,60000,19.67,1582,126.2,8,HYUNDAI,CRETA 1.6 CRDI SX PLUS DUAL TONE,0,0,1,0,0,0,1,1,0
2.45,46000,19,998,67.1,13,MARUTI,ZEN ESTILO LXI BS IV,0,0,0,0,0,1,1,1,0
3.5,50000,20.36,1197,78.9,11,HYUNDAI,I10 SPORTZ,1,0,0,0,0,1,1,1,0
1.2,145000,14.2,1341,82.9,13,HYUNDAI,GETZ 1.3 GLS,1,0,0,0,0,1,1,1,0
5.7,142000,15,1598,103.52,9,SKODA,RAPID 1.6 MPI ELEGANCE,1,0,0,0,0,1,1,1,0
3.75,39949,23.95,998,67.05,8,MARUTI,ALTO K10 VXI AGS,0,0,0,0,0,1,0,1,0
1.9,19600,19.7,796,46.3,12,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
20.9025,45000,14.69,2993,258,7,BMW,5 SERIES 530D M SPORT,0,0,1,0,0,0,0,1,0
3,95000,13.1,1798,157.8,13,SKODA,SUPERB PETROL AMBITION,0,0,0,0,0,1,1,1,0
7,18000,18.6,1197,81.86,4,HYUNDAI,I20 SPORTZ PLUS BSIV,1,0,0,0,0,1,1,1,0
3.1,35000,21.1,814,55.2,5,HYUNDAI,EON ERA PLUS,1,0,0,0,0,1,1,1,0
20.9025,44000,11.36,2755,171.5,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.8 ZX AT BSIV,0,0,1,0,0,0,0,0,1
6,37712,18.9,1197,81.86,6,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ AT,0,0,0,0,0,1,0,1,0
3.13,20000,14,796,35,6,MARUTI,OMNI 8 SEATER BSIV,0,0,0,0,0,1,1,1,0
4.75,58904,22,1197,81.8,8,MARUTI,SWIFT DZIRE VXI 1.2 BS IV,0,0,0,0,0,1,1,1,0
5.5,15000,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,0,0,0,0,0,1,1,1,0
19.49,17000,15.1,1798,178,5,SKODA,OCTAVIA 1.8 TSI AT L K,0,0,0,0,0,1,0,1,0
8,44771,28.09,1373,91.1,6,MARUTI,CIAZ S 1.4,0,0,0,0,0,1,1,1,0
5.2,42605,15,1598,103.5,10,SKODA,RAPID 1.6 MPI ELEGANCE,0,0,0,0,0,1,1,1,0
5.3,50000,18.6,1197,81.83,7,HYUNDAI,I20 SPORTZ 1.2,0,0,0,0,0,1,1,1,0
13.5,60000,17.6,2179,153.86,6,TATA,HEXA XTA,1,0,1,0,0,0,0,0,1
2.55,78000,28.4,1248,74,13,MARUTI,SWIFT DDIS VDI,0,0,1,0,0,0,1,1,0
7.45,98000,12.05,2179,120,9,MAHINDRA,SCORPIO SLE BSIV,0,0,1,0,0,0,1,0,1
10,146000,12.99,2494,100.6,9,TOYOTA,INNOVA 2.5 VX (DIESEL) 7 SEATER,1,0,1,0,0,0,1,0,1
16.99,64000,19.16,2494,157.7,8,TOYOTA,CAMRY HYBRID,0,0,0,1,0,0,0,1,0
6,100000,25.2,1248,74,7,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
5.99,69000,22.54,1396,88.73,9,HYUNDAI,I20 ASTA 1.4 CRDI,0,0,1,0,0,0,1,1,0
7.25,30685,24.7,1498,98.63,7,HONDA,AMAZE VX DIESEL,0,0,1,0,0,0,1,1,0
4.05,16486,18.5,1198,86.8,6,HONDA,BRIO 1.2 S MT,0,1,0,0,0,1,1,1,0
6,10000,17.43,1396,105.5,9,HYUNDAI,VERNA 1.4 CX VTVT,1,0,0,0,0,1,1,1,0
4.5,170000,19.3,1248,73.9,11,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
7.5,62563,28.09,1248,88.5,7,MARUTI,CIAZ 1.3 DELTA,0,0,1,0,0,0,1,1,0
6.64,49000,18.6,1197,81.83,6,HYUNDAI,I20 SPORTZ OPTION 1.2,0,0,0,0,0,1,1,1,0
20.9025,49400,19.33,1999,177,8,JAGUAR,XF 2.0 DIESEL PORTFOLIO,0,0,1,0,0,0,0,1,0
1.58,50000,19,998,66.1,13,MARUTI,A STAR VXI,1,0,0,0,0,1,1,1,0
3,80000,21.2,1248,75,9,FIAT,GRANDE PUNTO EVO 1.3 ACTIVE,1,0,1,0,0,0,1,1,0
9.25,129238,12.8,2494,102,12,TOYOTA,INNOVA 2.5 V DIESEL 7-SEATER,0,0,1,0,0,0,1,0,1
6,120000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE LDI,1,0,1,0,0,0,1,1,0
3.35,98206,17.8,1248,75,14,MARUTI,SWIFT VDI BSIII,0,0,1,0,0,0,1,1,0
9.55,22000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI,0,0,1,0,0,0,1,1,0
13.65,59500,17.1,1956,170,6,JEEP,COMPASS 2.0 LIMITED,0,0,1,0,0,0,1,1,0
7.45,78000,19.5,1582,126.24,11,HYUNDAI,ELANTRA CRDI SX AT,0,0,1,0,0,0,0,1,0
17.25,65000,18.56,1995,187.7,9,BMW,X3 XDRIVE 20D LUXURY LINE,0,0,1,0,0,0,0,1,0
4.95,40000,20.14,1197,81.86,5,HYUNDAI,XCENT 1.2 VTVT S,1,0,0,0,0,1,1,1,0
9.65,32387,22.77,1498,98.59,5,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM BSIV,0,0,1,0,0,0,1,1,0
3.5,80000,22.9,1248,74,10,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
6.25,45000,28.4,1248,74.02,10,MARUTI,SWIFT DZIRE ZDI,0,0,1,0,0,0,1,1,0
9.1,10000,20.28,1462,103.25,4,MARUTI,CIAZ DELTA AUTOMATIC BSIV,0,0,0,0,0,1,0,1,0
20.9025,48000,15.97,2993,258,7,BMW,X5 XDRIVE 30D M SPORT,0,0,1,0,0,0,0,1,0
7.75,40000,15.63,1499,110.4,7,FORD,ECOSPORT 2015-2021 1.5 TI VCT AT TITANIUM BSIV,0,0,0,0,0,1,0,1,0
18.25,11001,14.28,1798,138.03,5,TOYOTA,COROLLA ALTIS 1.8 VL CVT,0,0,0,0,0,1,0,1,0
3.3,63000,21.79,998,67.05,10,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
6.25,28789,17.01,1591,121.3,8,HYUNDAI,VERNA 1.6 SX VTVT,0,0,0,0,0,1,1,1,0
5.4,45000,20.73,1373,91.1,8,MARUTI,CIAZ VXI,0,0,0,0,0,1,1,1,0
4.2,60000,17.01,1591,121.3,10,HYUNDAI,VERNA 1.6 VTVT,1,0,0,0,0,1,1,1,0
4.2,36628,23.01,999,67,6,RENAULT,KWID 1.0 RXT OPTIONAL,0,0,0,0,0,1,1,1,0
4.75,103500,19.01,1461,108.45,11,RENAULT,DUSTER 110PS DIESEL RXZ,0,0,1,0,0,0,1,1,0
5.85,53800,25.2,1248,74,9,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
12.5,59000,17.2,1968,138.03,9,SKODA,SUPERB ELEGANCE 2.0 TDI CR AT,0,0,1,0,0,0,0,1,0
3.1,61000,16.8,1497,118,14,HONDA,CITY 1.5 V AT,0,0,0,0,0,1,0,1,0
14.75,80000,16.55,1968,140,11,AUDI,A4 2.0 TDI MULTITRONIC,0,0,1,0,0,0,0,1,0
1.75,99870,13.8,1299,70,16,FORD,IKON 1.3 FLAIR,0,0,0,0,0,1,1,1,0
20,72000,17.09,1995,218,10,BMW,5 SERIES 525D LUXURY LINE,1,0,1,0,0,0,0,1,0
5.05,21000,18.9,1197,82,8,HYUNDAI,GRAND I10 SPORTZ,0,0,0,0,0,1,1,1,0
7.95,77000,19.5,1582,126.24,9,HYUNDAI,ELANTRA CRDI SX AT,0,0,1,0,0,0,0,1,0
7.85,26000,21.4,1197,83.1,6,MARUTI,BALENO ALPHA 1.2,0,0,0,0,0,1,1,1,0
14.65,55000,13.2,2400,215,9,VOLVO,S60 D5 SUMMUM,0,0,1,0,0,0,0,1,0
5.6,60000,19.1,1197,85.8,9,MARUTI,SWIFT DZIRE VXI,1,0,0,0,0,1,1,1,0
3.25,120000,17,1197,80,13,HYUNDAI,I20 1.2 ASTA,1,0,0,0,0,1,1,1,0
5.5,72000,19.98,1461,108.5,8,RENAULT,LODGY 110PS RXL,0,0,1,0,0,0,1,0,1
1.75,35000,15.6,1196,70,12,FORD,FIGO PETROL ZXI,1,0,0,0,0,1,1,1,0
1.25,110000,19.7,796,46.3,17,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
8.6,40000,21.38,1396,88.7,8,HYUNDAI,CRETA 1.4 CRDI BASE,0,0,1,0,0,0,1,1,0
7.45,55524,22.77,1498,98.59,8,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM BSIV,0,0,1,0,0,0,1,1,0
5.1,25000,19.34,1198,76,7,NISSAN,MICRA XV CVT,1,0,0,0,0,1,0,1,0
5.5,52000,22.54,1396,88.73,6,HYUNDAI,I20 2015-2017 SPORTZ 1.4 CRDI,1,0,1,0,0,0,1,1,0
15.5,67000,13.01,2199,194.3,9,HYUNDAI,SANTA FE 2WD AT,0,0,1,0,0,0,0,0,1
5,120000,12.8,2494,102,13,TOYOTA,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,1,0,1,0,0,0,1,0,1
2.25,70000,20,1399,68,11,FORD,FIGO DIESEL TITANIUM,1,0,1,0,0,0,1,1,0
2.25,60000,21.1,814,55.2,11,HYUNDAI,EON ERA PLUS,0,0,0,0,0,1,1,1,0
3.35,40000,21.63,998,67.04,8,MARUTI,CELERIO VXI,0,0,0,0,0,1,1,1,0
3.8,100000,25.4,1197,73.97,5,HYUNDAI,XCENT PRIME T PLUS CNG BSIV,1,0,0,0,0,0,1,1,0
8,66000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM PLUS BSIV,1,0,1,0,0,0,1,1,0
2.85,37000,15.1,1196,73,7,MARUTI,EECO 5 STR WITH AC PLUS HTR CNG,0,0,0,0,0,0,1,1,0
4.25,16000,20.51,998,67.04,6,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
1.5,30000,18.6,1199,79.4,12,CHEVROLET,BEAT LS,1,0,0,0,0,1,1,1,0
10.5,140000,16,2179,140,8,MAHINDRA,XUV500 W10 2WD,0,0,1,0,0,0,1,0,1
4.3,40000,22.9,1248,74,11,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
5.5,65000,21.79,998,67.05,8,MARUTI,WAGON R VXI AMT,0,0,0,0,0,1,0,1,0
10.5,85000,16.46,2993,258,16,BMW,7 SERIES 730LD SEDAN,0,0,1,0,0,0,0,1,0
2.8,75000,21.12,1248,88.8,11,TATA,MANZA AURA QUADRAJET BS IV,1,0,1,0,0,0,1,1,0
1.25,93533,26,624,35,11,TATA,NANO LX,0,0,0,0,0,1,1,0,0
5.4,40000,15,1396,98.6,9,HYUNDAI,I20 SPORTZ AT 1.4,0,0,0,0,0,1,0,1,0
7.5,130000,28.09,1248,88.5,8,MARUTI,CIAZ ZDI SHVS,1,0,1,0,0,0,1,1,0
7.5,66000,12.8,2494,102,12,TOYOTA,INNOVA 2.5 V DIESEL 7-SEATER,0,0,1,0,0,0,1,0,1
3.75,55252,22.07,1199,73.9,11,VOLKSWAGEN,POLO DIESEL HIGHLINE 1.2L,0,0,1,0,0,0,1,1,0
7.2,80000,28.09,1248,88.5,7,MARUTI,CIAZ VDI OPTION SHVS,0,0,1,0,0,0,1,1,0
7.25,76000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM PLUS BSIV,1,0,1,0,0,0,1,1,0
5.75,40000,19.87,1461,83.8,7,RENAULT,DUSTER 85PS DIESEL RXL OPTION,1,0,1,0,0,0,1,1,0
2.5,46000,18.2,998,67.1,13,MARUTI,ZEN ESTILO LXI BSIII,0,0,0,0,0,1,1,1,0
3.4,16560,18.9,1197,82,8,HYUNDAI,GRAND I10 MAGNA,1,0,0,0,0,1,1,1,0
1.1,88000,18.2,1061,64,15,MARUTI,ZEN ESTILO 1.1 LXI BSIII,1,0,0,0,0,1,1,1,0
6.5,90000,25.1,1498,98.6,8,HONDA,CITY I DTEC VX OPTION,1,0,1,0,0,0,1,1,0
1.25,110000,17.8,1248,75,15,MARUTI,SWIFT VDI BSIII,1,0,1,0,0,0,1,1,0
4,43000,18.6,1197,85.8,11,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
7.7,25000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA OPTION,1,0,0,0,0,1,1,1,0
4.1,90000,19.3,1248,73.9,9,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
20.9025,87000,16.55,2996,5,10,BMW,X3 3.0D SAV,0,0,1,0,0,0,0,1,0
0.6,110000,17.88,1396,52.8,17,TATA,INDICA DL BSIII,1,0,1,0,0,0,1,1,0
20,118000,19.62,1995,187.74,9,BMW,3 SERIES 320D LUXURY LINE,0,0,1,0,0,0,0,1,0
6,77000,22.7,1582,126.24,10,HYUNDAI,ELANTRA CRDI SX,1,0,1,0,0,0,1,1,0
3.65,18057,17.57,1193,88.7,9,TATA,ZEST REVOTRON 1.2 XT,0,0,0,0,0,1,1,1,0
20.9025,59000,11.2,2993,241,10,BMW,X6 XDRIVE30D,0,0,1,0,0,0,0,0,0
6.5,45000,17.74,999,75.1,4,VOLKSWAGEN,POLO 1.0 MPI COMFORTLINE PLUS,0,0,0,0,0,1,1,1,0
10.6,79828,17.01,1582,126.2,8,HYUNDAI,CRETA 1.6 CRDI AT SX PLUS,0,0,1,0,0,0,0,1,0
8,7801,21.01,1197,81.8,4,MARUTI,BALENO ZETA,0,0,0,0,0,1,1,1,0
18.85,80792,15.73,1968,174.33,10,AUDI,Q3 2.0 TDI QUATTRO PREMIUM PLUS,0,0,1,0,0,0,0,1,0
8.5,33456,25.5,1498,98.6,6,HONDA,WR-V I-DTEC VX,0,0,1,0,0,0,1,1,0
5.25,87000,26,1498,98.6,8,HONDA,CITY I DTEC V,0,0,1,0,0,0,1,1,0
3.95,68000,17.8,1248,75,10,MARUTI,SWIFT VDI BSIII W/ ABS,0,0,1,0,0,0,1,1,0
4.25,22000,28.4,1248,74,12,MARUTI,SWIFT VDI,0,0,1,0,0,0,1,1,0
8.75,105000,21.72,1498,108.6,6,SKODA,RAPID 1.5 TDI AT STYLE BSIV,0,0,1,0,0,0,0,1,0
10.5,46100,16,2179,140,7,MAHINDRA,XUV500 W10 2WD,1,0,1,0,0,0,1,0,1
